"host","date_stamp","type","cpu","device","r_s","w_s","rsec_s","wsec_s","avgqu-sz","await","svctm","util_pct"
"dm02cel01","12.02.29.1157.05","D","4.06","sda","0.00","110.80","0.0","0.9","0.81","7.29","0.85","9.38" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdb","0.00","152.40","0.0","1.2","4.98","33.52","3.08","46.88" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdc","0.00","123.40","0.0","1.0","6.80","56.97","1.98","24.40" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdd","0.00","85.40","0.0","0.7","0.04","0.48","0.36","3.06" 
"dm02cel01","12.02.29.1157.05","D","4.06","sde","0.00","108.20","0.0","0.9","0.05","0.43","0.31","3.32" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdf","0.00","113.60","0.0","0.9","1.63","15.41","1.26","14.36" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdg","0.00","115.60","0.0","0.9","0.52","4.52","1.37","15.88" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdh","0.00","85.60","0.0","0.8","0.03","0.32","0.22","1.90" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdi","0.00","108.60","0.0","0.9","0.04","0.37","0.28","3.08" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdj","0.00","126.20","0.0","1.0","0.04","0.34","0.28","3.48" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdk","0.00","105.80","0.0","0.8","0.11","1.17","0.61","6.46" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdl","0.00","124.20","0.0","1.0","0.56","4.55","1.08","13.44" 
"dm02cel01","12.02.29.1157.05","D","4.06","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdn","0.00","46.00","0.0","0.4","0.06","1.21","0.91","4.20" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdo","0.00","48.60","0.0","0.4","0.04","0.92","0.75","3.64" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdp","0.00","42.80","0.0","0.3","0.01","0.22","0.21","0.92" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdq","0.00","52.40","0.0","0.4","0.01","0.23","0.19","1.02" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdr","0.00","38.00","0.0","0.3","0.01","0.25","0.23","0.88" 
"dm02cel01","12.02.29.1157.05","F","4.06","sds","0.00","30.60","0.0","0.2","0.01","0.26","0.21","0.64" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdt","0.00","45.20","0.0","0.4","0.01","0.23","0.21","0.96" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdu","0.00","41.60","0.0","0.3","0.01","0.20","0.20","0.82" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdv","0.00","51.40","0.0","0.4","0.01","0.21","0.19","1.00" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdw","0.00","42.60","0.0","0.3","0.07","1.54","1.17","5.00" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdx","0.00","44.00","0.0","0.3","0.01","0.25","0.23","1.00" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdy","0.00","45.40","0.0","0.4","0.01","0.22","0.19","0.88" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdz","0.00","48.20","0.0","0.4","0.01","0.21","0.19","0.92" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdaa","0.00","49.20","0.0","0.4","0.01","0.21","0.19","0.92" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdab","0.00","53.40","0.0","0.4","0.01","0.23","0.21","1.12" 
"dm02cel01","12.02.29.1157.05","F","4.06","sdac","0.00","54.60","0.0","0.4","0.01","0.20","0.19","1.04" 
"dm02cel01","12.02.29.1157.10","D","3.95","sda","0.00","363.80","0.0","3.2","57.94","156.10","2.00","72.74" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdb","0.00","336.40","0.0","2.9","55.34","162.67","2.28","76.70" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdc","0.00","354.00","0.0","2.8","49.85","140.62","2.14","75.60" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdd","0.00","330.20","0.0","2.6","40.56","122.76","1.67","54.98" 
"dm02cel01","12.02.29.1157.10","D","3.95","sde","0.00","341.40","0.0","2.7","47.06","131.96","1.87","63.96" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdf","0.00","316.20","0.0","2.5","7.52","23.18","1.46","46.30" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdg","0.00","323.80","0.0","2.6","36.28","99.14","1.93","62.48" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdh","0.00","318.40","0.0","3.0","24.59","77.24","1.40","44.72" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdi","0.00","309.60","0.0","2.4","6.05","19.53","1.56","48.24" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdj","0.00","325.20","0.0","2.6","16.52","50.82","1.60","52.04" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdk","0.00","283.40","0.0","2.2","3.83","12.84","1.39","39.40" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdl","0.00","343.60","0.0","2.7","20.08","58.20","1.88","64.56" 
"dm02cel01","12.02.29.1157.10","D","3.95","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdn","0.00","138.60","0.0","1.1","0.25","1.78","0.84","11.62" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdo","0.00","144.80","0.0","1.1","0.02","0.15","0.14","2.00" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdp","0.00","144.20","0.0","1.1","0.02","0.12","0.11","1.52" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdq","0.00","137.80","0.0","1.1","0.02","0.15","0.13","1.84" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdr","0.00","93.00","0.0","0.7","0.01","0.13","0.11","1.04" 
"dm02cel01","12.02.29.1157.10","F","3.95","sds","0.20","97.60","0.0","0.8","0.01","0.15","0.13","1.30" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdt","0.00","137.60","0.0","1.1","0.02","0.14","0.12","1.62" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdu","0.00","152.20","0.0","1.2","0.11","0.70","0.41","6.24" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdv","0.00","139.80","0.0","1.1","0.02","0.12","0.11","1.56" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdw","0.00","130.00","0.0","1.0","0.02","0.13","0.13","1.66" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdx","0.00","132.60","0.0","1.1","0.01","0.10","0.09","1.20" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdy","0.00","131.20","0.0","1.0","0.02","0.12","0.11","1.46" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdz","0.00","132.40","0.0","1.0","0.19","1.43","0.63","8.32" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdaa","0.00","135.00","0.0","1.1","0.11","0.78","0.46","6.24" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdab","0.00","139.80","0.0","1.1","0.12","0.86","0.45","6.28" 
"dm02cel01","12.02.29.1157.10","F","3.95","sdac","0.00","139.60","0.0","1.1","0.14","1.03","0.55","7.66" 
"dm02cel01","12.02.29.1157.15","D","5.89","sda","0.00","392.00","0.0","3.1","28.28","72.07","2.21","86.56" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdb","0.00","433.00","0.0","3.4","181.36","367.24","2.31","100.02" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdc","0.00","416.20","0.0","3.3","40.67","97.77","2.15","89.62" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdd","0.00","407.40","0.0","3.2","41.94","99.65","2.33","94.88" 
"dm02cel01","12.02.29.1157.15","D","5.89","sde","0.00","338.80","0.0","2.7","11.06","38.58","1.05","35.74" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdf","0.00","378.80","0.0","3.0","8.49","22.91","1.70","64.52" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdg","0.00","396.40","0.0","3.1","55.10","149.55","1.43","56.78" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdh","0.00","342.60","0.0","2.9","3.57","10.41","0.78","26.86" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdi","0.00","425.80","0.0","3.3","63.90","147.77","2.35","100.02" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdj","0.00","347.20","0.0","2.7","6.60","19.00","1.35","46.96" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdk","0.00","425.60","0.0","3.4","51.96","122.53","1.80","76.58" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdl","0.00","354.00","0.0","2.8","6.01","17.22","1.45","51.48" 
"dm02cel01","12.02.29.1157.15","D","5.89","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdn","0.00","156.20","0.0","1.2","0.13","0.86","0.41","6.48" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdo","0.00","155.80","0.0","1.2","0.08","0.48","0.32","5.02" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdp","0.00","160.00","0.0","1.3","0.07","0.47","0.29","4.70" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdq","0.00","150.40","0.0","1.2","0.02","0.15","0.14","2.04" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdr","0.00","85.20","0.0","0.7","0.01","0.16","0.15","1.24" 
"dm02cel01","12.02.29.1157.15","F","5.89","sds","0.00","85.40","0.0","0.7","0.01","0.15","0.15","1.24" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdt","0.00","154.20","0.0","1.2","0.03","0.16","0.16","2.40" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdu","0.00","160.20","0.0","1.3","0.31","1.93","0.93","14.90" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdv","0.00","169.00","0.0","1.3","0.05","0.30","0.22","3.66" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdw","0.00","151.80","0.0","1.2","0.02","0.15","0.14","2.18" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdx","0.00","154.40","0.0","1.2","0.02","0.16","0.15","2.32" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdy","0.00","153.80","0.0","1.2","0.02","0.16","0.14","2.22" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdz","0.00","145.00","0.0","1.1","0.07","0.50","0.31","4.50" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdaa","0.00","156.80","0.0","1.2","0.30","1.92","0.89","13.98" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdab","0.00","157.60","0.0","1.2","0.31","1.95","0.98","15.52" 
"dm02cel01","12.02.29.1157.15","F","5.89","sdac","0.00","153.20","0.0","1.2","0.02","0.15","0.13","2.06" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sda","0.00","321.40","0.0","2.6","18.75","51.03","1.59","51.04" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdb","0.00","366.60","0.0","3.0","91.26","311.56","2.05","75.16" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdc","0.00","385.20","0.0","3.1","45.03","116.03","2.46","94.92" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdd","0.00","383.60","0.0","3.0","45.87","123.14","2.13","81.88" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sde","0.00","439.00","0.0","3.5","138.07","305.97","2.14","93.92" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdf","0.00","336.80","0.0","2.7","3.52","9.68","1.32","44.62" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdg","0.00","368.20","0.0","2.9","14.67","39.83","1.78","65.58" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdh","0.00","292.20","0.0","2.3","0.78","2.66","0.88","25.84" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdi","0.00","345.20","0.0","2.7","38.30","113.79","2.01","69.42" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdj","0.00","371.80","0.0","2.9","12.61","33.92","1.54","57.18" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdk","0.00","350.20","0.0","2.8","7.21","20.59","1.51","52.88" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdl","0.00","363.00","0.0","2.9","6.44","17.74","1.66","60.36" 
"dm02cel01","12.02.29.1157.20","D","5.98999999999999","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdn","0.00","142.00","0.0","1.1","0.03","0.18","0.16","2.32" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdo","0.00","145.00","0.0","1.2","0.18","1.28","0.81","11.80" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdp","0.00","144.80","0.0","1.1","0.02","0.15","0.14","2.04" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdq","0.00","144.00","0.0","1.1","0.02","0.16","0.15","2.14" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdr","0.00","101.20","0.0","0.8","0.10","0.98","0.55","5.58" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sds","0.00","103.80","0.0","0.8","0.02","0.17","0.14","1.46" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdt","0.00","144.00","0.0","1.1","0.03","0.18","0.17","2.44" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdu","0.00","145.60","0.0","1.2","0.20","1.41","0.84","12.28" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdv","0.00","155.80","0.0","1.2","0.02","0.14","0.13","1.98" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdw","0.00","145.80","0.0","1.2","0.02","0.15","0.13","1.96" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdx","0.00","138.20","0.0","1.1","0.02","0.16","0.14","1.96" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdy","0.00","136.20","0.0","1.1","0.02","0.17","0.16","2.16" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdz","0.00","145.80","0.0","1.2","0.03","0.18","0.16","2.34" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdaa","0.00","155.00","0.0","1.2","0.27","1.73","0.89","13.86" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdab","0.00","151.80","0.0","1.2","0.22","1.42","0.79","12.00" 
"dm02cel01","12.02.29.1157.20","F","5.98999999999999","sdac","0.00","157.80","0.0","1.2","0.03","0.17","0.15","2.44" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sda","0.00","48.00","0.0","0.5","5.01","177.93","1.64","7.88" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdb","0.00","10.40","0.0","0.2","0.03","2.79","0.94","0.98" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdc","0.00","27.00","0.0","0.3","1.38","65.06","2.47","6.66" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdd","0.20","13.60","0.0","0.1","0.07","5.04","1.22","1.68" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sde","0.00","30.00","0.0","1.0","1.54","176.36","1.73","5.20" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdf","0.20","26.00","0.0","0.2","0.70","36.49","2.12","5.56" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdg","0.00","11.80","0.0","0.9","0.06","4.80","2.32","2.74" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdh","0.00","15.80","0.0","0.1","0.04","3.06","1.58","2.50" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdi","0.00","8.20","0.0","0.1","0.01","1.22","0.51","0.42" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdj","0.00","19.40","0.0","0.9","0.21","11.00","2.07","4.02" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdk","0.00","13.40","0.0","0.1","0.03","2.49","0.94","1.26" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdl","0.00","22.80","0.0","0.2","0.09","4.15","0.80","1.82" 
"dm02cel01","12.02.29.1157.25","D","0.670000000000002","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdn","1.20","8.20","0.0","0.1","0.00","0.47","0.38","0.36" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdo","4.40","7.40","0.0","0.1","0.03","2.81","0.93","1.10" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdp","2.20","9.60","0.0","0.1","0.00","0.27","0.22","0.26" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdq","4.60","7.20","0.0","0.1","0.00","0.32","0.22","0.26" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdr","2.00","5.00","0.0","0.0","0.00","0.40","0.31","0.22" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sds","3.40","4.40","0.0","0.0","0.00","0.46","0.36","0.28" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdt","3.60","7.00","0.0","0.1","0.00","0.28","0.21","0.22" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdu","4.20","8.40","0.0","0.1","0.04","3.52","1.89","2.38" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdv","5.20","10.40","0.0","0.1","0.01","0.42","0.23","0.36" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdw","5.40","12.00","0.0","0.1","0.01","0.32","0.28","0.48" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdx","5.20","6.00","0.0","0.0","0.00","0.36","0.25","0.28" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdy","5.20","8.20","0.0","0.1","0.00","0.36","0.24","0.32" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdz","6.60","8.60","0.1","0.1","0.01","0.41","0.18","0.28" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdaa","2.60","10.20","0.0","0.1","0.02","1.58","0.55","0.70" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdab","3.60","8.40","0.0","0.1","0.01","0.82","0.58","0.70" 
"dm02cel01","12.02.29.1157.25","F","0.670000000000002","sdac","4.20","7.60","0.0","0.1","0.01","1.03","0.53","0.62" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sda","0.00","5.40","0.0","0.1","0.00","0.22","0.11","0.06" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdb","0.00","5.60","0.0","0.1","0.00","0.21","0.11","0.06" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdc","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdi","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdk","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdl","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","D","0.140000000000001","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdn","2.80","0.00","0.0","0.0","0.00","0.14","0.14","0.04" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdo","2.00","0.00","0.0","0.0","0.00","0.20","0.20","0.04" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdp","0.80","0.00","0.0","0.0","0.00","0.25","0.25","0.02" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdq","2.80","0.00","0.0","0.0","0.00","0.57","0.57","0.16" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdr","0.80","0.00","0.0","0.0","0.00","2.25","2.25","0.18" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sds","1.00","0.00","0.0","0.0","0.00","0.60","0.60","0.06" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdt","2.40","0.00","0.0","0.0","0.00","0.08","0.08","0.02" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdu","2.20","0.00","0.0","0.0","0.00","0.45","0.45","0.10" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdv","1.60","0.00","0.0","0.0","0.00","0.38","0.37","0.06" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdw","2.00","0.00","0.0","0.0","0.00","0.50","0.50","0.10" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdx","1.40","0.00","0.0","0.0","0.00","0.29","0.29","0.04" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdy","2.40","0.00","0.0","0.0","0.00","0.42","0.42","0.10" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdz","2.40","0.00","0.0","0.0","0.00","0.67","0.67","0.16" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdaa","1.20","0.00","0.0","0.0","0.00","0.33","0.33","0.04" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdab","2.20","0.00","0.0","0.0","0.00","0.45","0.45","0.10" 
"dm02cel01","12.02.29.1157.30","F","0.140000000000001","sdac","2.20","0.00","0.0","0.0","0.00","0.36","0.36","0.08" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sda","0.00","2.20","0.0","0.0","0.00","0.09","0.09","0.02" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdb","0.00","2.00","0.0","0.0","0.00","0.10","0.10","0.02" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdc","0.00","0.60","0.0","0.0","0.00","0.33","0.33","0.02" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sde","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdg","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdi","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdk","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdl","0.00","0.20","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","D","0.260000000000005","sdm","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdn","2.40","0.00","0.0","0.0","0.00","0.50","0.50","0.12" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdo","1.00","0.00","0.0","0.0","0.00","0.80","0.80","0.08" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdp","0.80","0.00","0.0","0.0","0.00","0.50","0.50","0.04" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdq","2.20","0.00","0.0","0.0","0.00","0.27","0.27","0.06" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdr","1.80","0.00","0.0","0.0","0.00","0.33","0.33","0.06" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sds","0.80","0.00","0.0","0.0","0.00","0.50","0.50","0.04" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdt","1.80","0.00","0.0","0.0","0.00","0.44","0.44","0.08" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdu","1.20","0.00","0.0","0.0","0.00","0.50","0.50","0.06" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdv","1.60","0.00","0.0","0.0","0.00","0.62","0.62","0.10" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdw","2.20","0.00","0.0","0.0","0.00","0.09","0.09","0.02" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdx","1.20","0.00","0.0","0.0","0.00","0.17","0.17","0.02" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdy","1.60","0.00","0.0","0.0","0.00","0.50","0.50","0.08" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdz","1.60","0.00","0.0","0.0","0.00","0.38","0.37","0.06" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdaa","0.60","0.00","0.0","0.0","0.00","0.67","0.67","0.04" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdab","2.00","0.00","0.0","0.0","0.00","0.20","0.20","0.04" 
"dm02cel01","12.02.29.1157.35","F","0.260000000000005","sdac","2.40","0.00","0.0","0.0","0.00","0.42","0.42","0.10" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sda","0.00","6.80","0.0","0.2","0.00","0.50","0.03","0.02" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdb","0.00","6.60","0.0","0.2","0.00","0.55","0.03","0.02" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdc","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdd","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sde","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdf","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdg","0.00","0.40","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdh","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdi","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
"dm02cel01","12.02.29.1157.40","D","0.170000000000002","sdj","0.00","0.00","0.0","0.0","0.00","0.00","0.00","0.00" 
